longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,persons_per_house,income_per_person,rooms_per_person,bedrooms_per_household
-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,500001.0,4,8.920833333333333,0.12143858010275572,2.6458333333333335,0.018369763779527558,3.3716535433070867,1.0833333333333333
-118.09,34.15,52.0,670.0,141.0,268.0,110.0,3.5568,205000.0,3,6.090909090909091,0.21044776119402986,2.4363636363636365,0.013271641791044776,2.5,1.2818181818181817
-117.17,34.03,33.0,4583.0,648.0,1760.0,638.0,6.3308,230600.0,3,7.183385579937304,0.1413921012437268,2.7586206896551726,0.0035970454545454543,2.6039772727272728,1.0156739811912225
-118.31,34.02,45.0,1423.0,278.0,822.0,276.0,2.4519,98100.0,2,5.155797101449275,0.19536191145467321,2.9782608695652173,0.0029828467153284674,1.7311435523114356,1.0072463768115942
-118.08,33.88,27.0,923.0,186.0,1014.0,204.0,3.825,159500.0,2,4.5245098039215685,0.20151679306608883,4.970588235294118,0.003772189349112426,0.9102564102564102,0.9117647058823529
-116.84,32.86,16.0,2502.0,532.0,1211.0,494.0,3.2516,202100.0,2,5.064777327935222,0.21262989608313348,2.451417004048583,0.0026850536746490503,2.0660611065235344,1.0769230769230769
-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,111800.0,3,5.705304518664047,0.18973829201101927,2.882121807465619,0.0021633265167007496,1.9795501022494888,1.082514734774067
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,350000.0,1,2.5241090146750524,0.38205980066445183,4.226415094339623,0.000470734126984127,0.5972222222222222,0.9643605870020965
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,2,2.466893039049236,0.40467997247075016,3.3735144312393888,0.001054856567689985,0.7312531454453951,0.99830220713073
-118.5,34.25,32.0,2333.0,389.0,969.0,331.0,4.8164,241100.0,2,7.04833836858006,0.1667381054436348,2.9274924471299095,0.004970485036119711,2.407636738906089,1.1752265861027191
-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,236700.0,2,6.627565982404692,0.15265486725663716,3.466275659824047,0.005135786802030457,1.9120135363790187,1.0117302052785924
-119.7,34.41,19.0,2086.0,575.0,1701.0,530.0,2.8042,236100.0,4,3.9358490566037734,0.275647171620326,3.209433962264151,0.0016485596707818929,1.2263374485596708,1.0849056603773586
-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,172500.0,3,4.576470588235294,0.2802056555269923,2.0470588235294116,0.0021711206896551727,2.235632183908046,1.2823529411764707
-122.37,37.6,26.0,15.0,3.0,11.0,3.0,5.048,350000.0,4,5.0,0.2,3.6666666666666665,0.45890909090909093,1.3636363636363635,1.0
-118.14,34.04,40.0,1966.0,391.0,1120.0,362.0,3.7109,198800.0,2,5.430939226519337,0.19888097660223805,3.0939226519337018,0.0033133035714285716,1.7553571428571428,1.080110497237569
-117.9,33.67,25.0,639.0,98.0,311.0,93.0,6.6833,275900.0,2,6.870967741935484,0.15336463223787167,3.3440860215053765,0.021489710610932477,2.054662379421222,1.053763440860215
-117.15,32.72,52.0,344.0,177.0,460.0,147.0,1.2292,137500.0,4,2.3401360544217686,0.5145348837209303,3.129251700680272,0.0026721739130434784,0.7478260869565218,1.2040816326530612
-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617,92400.0,4,3.3874125874125873,0.319570602807597,2.965034965034965,0.0005008018867924529,1.1424528301886792,1.0825174825174826
-118.01,34.14,23.0,3425.0,754.0,2202.0,729.0,3.52,187300.0,3,4.698216735253772,0.22014598540145985,3.0205761316872426,0.0015985467756584922,1.5554041780199819,1.0342935528120714
-118.27,34.25,37.0,2489.0,454.0,1215.0,431.0,5.0234,257600.0,2,5.774941995359629,0.18240257131378063,2.8190255220417635,0.004134485596707819,2.048559670781893,1.0533642691415313
-121.75,39.88,16.0,2867.0,559.0,1203.0,449.0,2.7143,95300.0,3,6.385300668151448,0.1949773282176491,2.6792873051224944,0.0022562759767248545,2.3832086450540317,1.244988864142539
-124.14,41.06,32.0,1020.0,215.0,421.0,198.0,3.0208,143400.0,4,5.151515151515151,0.2107843137254902,2.1262626262626263,0.007175296912114014,2.4228028503562946,1.0858585858585859
-117.93,33.79,36.0,2363.0,403.0,1240.0,391.0,4.0909,190800.0,2,6.043478260869565,0.1705459162082099,3.1713554987212276,0.003299112903225807,1.9056451612903227,1.030690537084399
-117.96,34.09,30.0,2686.0,613.0,2477.0,573.0,3.4427,160800.0,3,4.68760907504363,0.2282204020848846,4.322862129144852,0.0013898667743237787,1.0843762616067825,1.0698080279232112
-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,129700.0,4,4.136482939632546,0.23096446700507614,3.026246719160105,0.001904163052905464,1.3668690372940155,0.9553805774278216
-118.16,33.88,33.0,2180.0,522.0,1634.0,467.0,3.0114,167000.0,2,4.668094218415417,0.23944954128440368,3.498929336188437,0.0018429620563035496,1.3341493268053854,1.1177730192719486
-122.02,37.56,23.0,4332.0,857.0,2461.0,829.0,4.3594,223400.0,1,5.225572979493365,0.19783010156971376,2.9686369119420988,0.001771393742381146,1.760260056887444,1.0337756332931243
-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,173300.0,3,7.188405797101449,0.14566532258064516,3.050724637681159,0.006288479809976247,2.356294536817102,1.0471014492753623
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,133300.0,3,4.498084291187739,0.2061328790459966,1.7777777777777777,0.004956896551724137,2.5301724137931036,0.9272030651340997
-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,257500.0,2,6.714765100671141,0.15092453773113443,2.8053691275167787,0.006107775119617224,2.3935406698564594,1.0134228187919463
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,92400.0,3,9.426315789473684,0.1987716359575656,2.2736842105263158,0.0089875,4.145833333333333,1.8736842105263158
-118.01,34.07,24.0,5684.0,1485.0,6626.0,1481.0,2.2559,166800.0,3,3.837947332883187,0.26125967628430685,4.474004051316678,0.00034046181708421373,0.8578327799577422,1.0027008777852802
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,266700.0,2,3.5848690591658583,0.30438311688311687,1.6343355965082444,0.0014118100890207713,2.193471810089021,1.0911736178467508
-122.45,37.76,51.0,2564.0,457.0,810.0,442.0,5.6235,500001.0,1,5.800904977375565,0.17823712948517942,1.832579185520362,0.006942592592592592,3.1654320987654323,1.0339366515837105
-117.77,34.1,50.0,2388.0,494.0,1241.0,459.0,2.8818,167200.0,3,5.2026143790849675,0.2068676716917923,2.7037037037037037,0.002322159548751007,1.9242546333601933,1.0762527233115469
-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062,164600.0,2,4.370967741935484,0.22509225092250923,3.967741935483871,0.006935772357723577,1.1016260162601625,0.9838709677419355
-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312,184800.0,2,5.479318734793187,0.18428063943161635,3.3333333333333335,0.0033804379562043796,1.6437956204379562,1.0097323600973236
-117.32,34.01,23.0,3021.0,527.0,1580.0,533.0,4.4063,129900.0,3,5.6679174484052535,0.17444554783184377,2.9643527204502815,0.0027887974683544303,1.9120253164556962,0.9887429643527205
-121.9,37.44,12.0,4228.0,734.0,2594.0,732.0,6.6086,299400.0,2,5.775956284153006,0.17360454115421003,3.5437158469945356,0.0025476484194294526,1.6299151888974557,1.0027322404371584
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,94300.0,1,5.015037593984962,0.2098950524737631,3.0526315789473686,0.009371182266009852,1.6428571428571428,1.0526315789473684
-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,221200.0,2,4.587454764776839,0.23612937154877728,1.8226779252110976,0.001985440105890139,2.516876240900066,1.083232810615199
-121.28,38.61,22.0,2938.0,619.0,1501.0,561.0,2.7356,96100.0,3,5.237076648841355,0.21068754254594962,2.6755793226381464,0.0018225183211192538,1.9573617588274483,1.103386809269162
-121.63,39.12,32.0,2574.0,425.0,1099.0,391.0,4.3864,117500.0,3,6.58312020460358,0.16511266511266512,2.8107416879795397,0.003991264786169245,2.3421292083712464,1.0869565217391304
-122.12,39.91,16.0,4006.0,797.0,2028.0,752.0,2.3929,77200.0,3,5.327127659574468,0.19895157264103844,2.6968085106382977,0.001179930966469428,1.97534516765286,1.059840425531915
-122.55,37.59,31.0,1331.0,245.0,598.0,225.0,4.1827,345500.0,4,5.915555555555556,0.18407212622088656,2.6577777777777776,0.00699448160535117,2.225752508361204,1.0888888888888888
-121.94,37.35,52.0,906.0,227.0,1662.0,219.0,3.1667,231600.0,2,4.136986301369863,0.25055187637969095,7.589041095890411,0.001905354993983153,0.5451263537906137,1.0365296803652968
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,63900.0,3,5.440366972477064,0.1973018549747049,5.206422018348624,0.0018955947136563877,1.0449339207048458,1.073394495412844
-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,67500.0,3,4.615384615384615,0.16666666666666666,3.5384615384615383,0.09456521739130434,1.3043478260869565,0.7692307692307693
-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417,208100.0,2,4.262865090403338,0.2401305057096248,2.5591098748261474,0.001979184782608696,1.6657608695652173,1.023643949930459
-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,500001.0,2,7.344,0.13991769547325103,2.4106666666666667,0.0038928834808259582,3.0464601769911503,1.0275555555555556
-118.04,34.05,32.0,1252.0,273.0,1337.0,263.0,2.6579,156800.0,2,4.760456273764259,0.21805111821086262,5.083650190114068,0.0019879581151832464,0.9364248317127898,1.038022813688213
-118.24,33.95,21.0,1260.0,342.0,1167.0,310.0,0.9708,107600.0,2,4.064516129032258,0.2714285714285714,3.764516129032258,0.0008318766066838046,1.0796915167095116,1.103225806451613
-117.88,33.76,17.0,1768.0,474.0,1079.0,436.0,1.7823,205300.0,2,4.055045871559633,0.2680995475113122,2.4747706422018347,0.0016518072289156626,1.6385542168674698,1.0871559633027523
-117.84,34.11,17.0,3499.0,621.0,1911.0,621.0,4.8894,191700.0,3,5.634460547504026,0.17747927979422692,3.077294685990338,0.0025585557299843014,1.8309785452642595,1.0
-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,262500.0,2,2.225165562913907,0.5148809523809523,3.880794701986755,0.0030812286689419796,0.5733788395904437,1.1456953642384107
-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,242000.0,2,5.128865979381444,0.1849246231155779,2.381443298969072,0.006042640692640692,2.153679653679654,0.9484536082474226
-118.29,33.92,34.0,1374.0,240.0,906.0,248.0,5.3292,155500.0,2,5.540322580645161,0.17467248908296942,3.653225806451613,0.005882119205298014,1.5165562913907285,0.967741935483871
-117.46,33.93,19.0,4780.0,861.0,3043.0,766.0,3.7431,132800.0,3,6.240208877284595,0.1801255230125523,3.9725848563968666,0.0012300690108445612,1.5708182714426553,1.1240208877284594
-118.89,34.29,28.0,1545.0,371.0,1334.0,318.0,3.4375,194100.0,2,4.8584905660377355,0.2401294498381877,4.19496855345912,0.0025768365817091456,1.1581709145427286,1.1666666666666667
-118.39,34.02,38.0,2447.0,636.0,1312.0,574.0,3.5909,279400.0,2,4.2630662020905925,0.25991009399264403,2.2857142857142856,0.0027369664634146343,1.865091463414634,1.10801393728223
-118.21,34.13,52.0,2465.0,611.0,1433.0,570.0,3.25,214200.0,2,4.324561403508772,0.24787018255578094,2.5140350877192983,0.0022679692951849267,1.7201674808094907,1.0719298245614035
-121.88,37.34,52.0,867.0,232.0,1264.0,227.0,2.6312,302900.0,2,3.8193832599118944,0.2675893886966551,5.568281938325991,0.0020816455696202533,0.6859177215189873,1.0220264317180616
-122.04,37.38,38.0,2850.0,550.0,1518.0,514.0,4.2028,273600.0,2,5.544747081712062,0.19298245614035087,2.953307392996109,0.002768642951251647,1.8774703557312253,1.0700389105058365
-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,265100.0,2,5.5635883905013195,0.18709096082708906,2.621635883905013,0.0005897946859903381,2.122181964573269,1.0408970976253298
-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019,250000.0,4,3.829145728643216,0.25131233595800523,3.158291457286432,0.002069928400954654,1.2124105011933175,0.9623115577889447
-118.44,34.18,17.0,1546.0,592.0,2423.0,556.0,2.1977,154200.0,2,2.7805755395683454,0.3829236739974127,4.357913669064748,0.0009070160957490715,0.6380520016508461,1.064748201438849
-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,500001.0,1,3.502808988764045,0.29310344827586204,1.345505617977528,0.0033774530271398744,2.603340292275574,1.026685393258427
-118.0,33.89,35.0,1065.0,176.0,574.0,171.0,5.0384,200800.0,2,6.228070175438597,0.1652582159624413,3.3567251461988303,0.008777700348432057,1.8554006968641115,1.0292397660818713
-122.08,39.25,52.0,224.0,38.0,120.0,45.0,3.017,112500.0,3,4.977777777777778,0.16964285714285715,2.6666666666666665,0.025141666666666666,1.8666666666666667,0.8444444444444444
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0,1,4.822368421052632,0.22783083219645292,2.2384868421052633,0.0014546656869948568,2.1542983100661277,1.0986842105263157
-117.88,33.71,20.0,1738.0,509.0,1403.0,411.0,3.1742,245000.0,2,4.228710462287105,0.2928653624856157,3.413625304136253,0.002262437633642195,1.2387740555951532,1.2384428223844282
-121.63,39.76,22.0,2598.0,482.0,1151.0,490.0,2.8182,109700.0,3,5.302040816326531,0.1855273287143957,2.3489795918367347,0.002448479582971329,2.257167680278019,0.9836734693877551
-119.33,36.3,12.0,2172.0,352.0,1013.0,354.0,4.9464,115600.0,3,6.135593220338983,0.16206261510128914,2.861581920903955,0.004882922013820335,2.1441263573543927,0.9943502824858758
-117.03,34.91,27.0,2718.0,583.0,1472.0,509.0,2.825,76600.0,3,5.339882121807466,0.21449595290654894,2.8919449901768175,0.0019191576086956524,1.846467391304348,1.1453831041257367
-117.74,33.61,16.0,2753.0,576.0,857.0,546.0,3.7422,229800.0,2,5.042124542124542,0.2092262985833636,1.5695970695970696,0.004366627771295216,3.2123687281213535,1.054945054945055
-118.07,33.99,39.0,552.0,151.0,807.0,168.0,3.25,153300.0,2,3.2857142857142856,0.27355072463768115,4.803571428571429,0.0040272614622057,0.6840148698884758,0.8988095238095238
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,112500.0,2,3.4318181818181817,0.26269315673289184,4.037878787878788,0.004307879924953096,0.849906191369606,0.9015151515151515
-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464,215400.0,4,4.874493927125506,0.22259136212624583,3.7287449392712553,0.0048277958740499454,1.3072747014115091,1.0850202429149798
-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321,500001.0,2,5.153766769865841,0.21165398478173808,1.888544891640867,0.0030230054644808744,2.7289617486338797,1.0908152734778123
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,1,8.26027397260274,0.14427860696517414,3.689497716894977,0.00849009900990099,2.238861386138614,1.1917808219178083
-119.79,36.83,15.0,3356.0,694.0,1232.0,627.0,2.2215,72200.0,3,5.352472089314195,0.2067938021454112,1.9649122807017543,0.0018031655844155843,2.7240259740259742,1.1068580542264752
-122.33,37.57,20.0,2126.0,643.0,1112.0,597.0,3.625,283300.0,4,3.561139028475712,0.30244590780809033,1.862646566164154,0.0032598920863309354,1.9118705035971224,1.0770519262981575
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652,184500.0,2,4.0325,0.2597644141351519,2.0825,0.0025001200480192073,1.936374549819928,1.0475
-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,376600.0,1,4.759191176470588,0.2197759752800309,1.7371323529411764,0.005557566137566137,2.7396825396825397,1.0459558823529411
-121.85,37.22,21.0,6203.0,798.0,2494.0,800.0,7.7201,362700.0,2,7.75375,0.1286474286635499,3.1175,0.0030954691259021654,2.487169206094627,0.9975
-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,93400.0,3,4.797507788161994,0.20454545454545456,2.750778816199377,0.0031750849377123443,1.7440543601359004,0.9813084112149533
-120.6,37.35,34.0,1722.0,316.0,904.0,315.0,2.4653,66100.0,3,5.466666666666667,0.1835075493612079,2.86984126984127,0.0027271017699115043,1.904867256637168,1.0031746031746032
-120.51,37.29,20.0,4927.0,1042.0,4205.0,1009.0,1.7679,79800.0,3,4.883052527254708,0.2114877207225492,4.167492566897919,0.0004204280618311534,1.1717003567181927,1.0327056491575817
-117.11,32.75,21.0,2127.0,658.0,1812.0,603.0,1.6896,100000.0,4,3.527363184079602,0.30935590032910204,3.0049751243781095,0.0009324503311258279,1.173841059602649,1.0912106135986732
-120.43,37.32,16.0,1170.0,178.0,566.0,181.0,5.2522,125300.0,3,6.464088397790055,0.15213675213675212,3.1270718232044197,0.009279505300353357,2.067137809187279,0.9834254143646409
-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,111100.0,3,5.594215600350569,0.18893937020209933,2.5985977212971076,0.0012850927487352444,2.1527824620573357,1.0569675723049956
-124.01,40.97,21.0,1513.0,319.0,943.0,301.0,3.538,102700.0,2,5.026578073089701,0.2108393919365499,3.132890365448505,0.003751855779427359,1.6044538706256628,1.0598006644518272
-121.86,36.6,33.0,1409.0,307.0,633.0,290.0,3.5568,191200.0,2,4.858620689655172,0.21788502484031227,2.182758620689655,0.005618957345971564,2.225908372827804,1.0586206896551724
-121.8,37.99,16.0,3077.0,465.0,1575.0,446.0,5.5,179500.0,3,6.8991031390134525,0.15112122196945077,3.531390134529148,0.003492063492063492,1.9536507936507936,1.0426008968609866
-118.05,34.06,45.0,531.0,164.0,722.0,166.0,2.1406,162500.0,2,3.1987951807228914,0.3088512241054614,4.349397590361446,0.002964819944598338,0.7354570637119113,0.9879518072289156
-119.17,34.2,36.0,2028.0,523.0,2751.0,496.0,3.015,149300.0,4,4.088709677419355,0.2578895463510848,5.546370967741935,0.0010959651035986914,0.737186477644493,1.0544354838709677
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,162300.0,2,4.4296875,0.2328042328042328,2.8411458333333335,0.002772685609532539,1.5591200733272228,1.03125
-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,408500.0,3,6.327402135231317,0.16197975253093364,3.096085409252669,0.007561379310344828,2.0436781609195402,1.0249110320284698
-121.81,37.23,16.0,1674.0,281.0,850.0,254.0,5.3157,253300.0,2,6.590551181102362,0.16786140979689368,3.3464566929133857,0.006253764705882353,1.9694117647058824,1.1062992125984252
-121.86,37.39,17.0,1777.0,328.0,1235.0,329.0,5.4225,258100.0,2,5.401215805471125,0.18458075407990995,3.7537993920972643,0.004390688259109312,1.4388663967611337,0.9969604863221885
-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,4.875,200400.0,2,5.168021680216802,0.2087047718930257,2.4959349593495936,0.005293159609120521,2.0705754614549403,1.0785907859078592
-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,5.741,220600.0,2,6.46067415730337,0.1608695652173913,4.162921348314606,0.0077476383265856945,1.5519568151147098,1.0393258426966292
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,127000.0,2,4.637051039697543,0.24419078679168366,2.3648393194706996,0.0019282174260591527,1.9608313349320543,1.1323251417769375
-122.08,37.9,29.0,4133.0,770.0,1691.0,744.0,5.1097,288000.0,1,5.55510752688172,0.1863053472054198,2.2728494623655915,0.003021703134240095,2.4441159077468955,1.0349462365591398
-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,128000.0,4,3.2567567567567566,0.2821576763485477,4.8621621621621625,0.0013201778765981101,0.669816564758199,0.918918918918919
-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773,250800.0,2,6.303262955854127,0.14829476248477466,3.5163147792706333,0.0028806222707423584,1.7925764192139737,0.9347408829174664
-120.91,37.57,26.0,3396.0,705.0,2446.0,694.0,2.0521,65400.0,3,4.893371757925072,0.20759717314487633,3.5244956772334293,0.0008389615699100571,1.3883892068683565,1.015850144092219
-117.9,34.06,33.0,1330.0,209.0,578.0,192.0,5.6406,266200.0,2,6.927083333333333,0.15714285714285714,3.0104166666666665,0.009758823529411764,2.301038062283737,1.0885416666666667
-119.04,34.22,18.0,3117.0,583.0,2079.0,545.0,4.6458,222800.0,2,5.719266055045871,0.18703881937760666,3.8146788990825686,0.002234632034632035,1.4992784992784993,1.0697247706422017
-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834,232000.0,2,6.622324159021407,0.14707919649041792,2.984709480122324,0.0028091188524590163,2.21875,0.9740061162079511
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,265200.0,2,4.91120218579235,0.21835883171070933,2.2144808743169397,0.002552251696483652,2.217766810610734,1.0724043715846994
-119.01,35.4,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,44600.0,3,4.553934340802502,0.25060075523515274,2.4914017717561228,0.00035785400543819287,1.8278602802760928,1.1412193850964043
-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,93200.0,4,3.404320987654321,0.2937443336355394,3.875,0.0006510553564317006,0.8785344484269215,1.0
-118.21,33.95,35.0,2129.0,614.0,2376.0,618.0,2.0372,160800.0,2,3.4449838187702264,0.28839830906528885,3.8446601941747574,0.0008574074074074073,0.8960437710437711,0.9935275080906149
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833,500001.0,4,8.497635933806146,0.12157462790374182,2.884160756501182,0.004788237704918033,2.946311475409836,1.033096926713948
-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,232900.0,2,5.961672473867596,0.17562828755113968,2.9442508710801394,0.0025887573964497044,2.0248520710059172,1.0470383275261324
-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.253,163300.0,3,7.093508500772797,0.1482732323782547,3.534003091190108,0.0011486988847583643,2.007216269407391,1.0517774343122102
-115.88,32.93,15.0,208.0,49.0,51.0,20.0,4.0208,32500.0,3,10.4,0.23557692307692307,2.55,0.07883921568627451,4.078431372549019,2.45
-122.42,37.8,52.0,741.0,170.0,277.0,165.0,4.4712,500001.0,1,4.490909090909091,0.22941970310391363,1.6787878787878787,0.016141516245487365,2.675090252707581,1.0303030303030303
-118.08,33.84,28.0,4216.0,948.0,2997.0,896.0,3.7961,162700.0,2,4.705357142857143,0.22485768500948766,3.3448660714285716,0.0012666332999666332,1.4067400734067401,1.0580357142857142
-121.98,37.74,8.0,2865.0,389.0,1376.0,417.0,7.9393,399300.0,2,6.870503597122302,0.13577661431064572,3.2997601918465227,0.00576984011627907,2.082122093023256,0.9328537170263789
-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,146000.0,2,4.709677419354839,0.2166095890410959,3.778225806451613,0.0020766275346851652,1.2465314834578443,1.0201612903225807
-115.52,32.73,17.0,1190.0,275.0,1113.0,258.0,2.3571,63100.0,3,4.612403100775194,0.23109243697478993,4.313953488372093,0.002117789757412399,1.069182389937107,1.065891472868217
-119.09,36.22,34.0,1715.0,290.0,780.0,297.0,3.4306,74300.0,3,5.774410774410774,0.16909620991253643,2.6262626262626263,0.0043982051282051285,2.198717948717949,0.9764309764309764
-119.99,38.88,17.0,2807.0,529.0,675.0,251.0,2.7457,107800.0,3,11.183266932270916,0.1884574278589241,2.689243027888446,0.004067703703703704,4.158518518518519,2.1075697211155378
-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,2.4618,101300.0,3,5.047112462006079,0.20716651610960554,2.045592705167173,0.0018289747399702825,2.4673105497771175,1.0455927051671732
-121.07,39.09,17.0,1878.0,345.0,892.0,299.0,2.8864,143100.0,3,6.280936454849498,0.18370607028753994,2.983277591973244,0.0032358744394618837,2.1053811659192827,1.1538461538461537
-122.76,38.45,8.0,5823.0,1104.0,2864.0,1041.0,3.6292,183600.0,2,5.593659942363113,0.18959299330242144,2.751200768491835,0.0012671787709497206,2.0331703910614527,1.0605187319884726
-118.36,33.9,18.0,3380.0,922.0,2276.0,854.0,4.0727,214000.0,2,3.9578454332552693,0.2727810650887574,2.6651053864168617,0.0017894112478031635,1.4850615114235501,1.079625292740047
-117.76,33.53,24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0,2,6.340361445783133,0.1643705463182898,2.144578313253012,0.014936657303370786,2.956460674157303,1.0421686746987953
-120.38,39.82,10.0,1262.0,258.0,510.0,209.0,2.1667,92800.0,3,6.038277511961723,0.20443740095087162,2.4401913875598087,0.00424843137254902,2.4745098039215687,1.2344497607655502
-117.9,33.75,32.0,1893.0,431.0,2245.0,426.0,3.7143,163000.0,2,4.443661971830986,0.22768092974115162,5.269953051643192,0.001654476614699332,0.8432071269487751,1.011737089201878
-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,114200.0,2,4.875739644970414,0.2099514563106796,3.3136094674556213,0.0017894642857142857,1.4714285714285715,1.0236686390532543
-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,479700.0,2,5.989203778677463,0.18093735917079765,2.2267206477732793,0.0030952727272727273,2.6896969696969695,1.0836707152496625
-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875,287700.0,1,5.648915187376726,0.17946927374301677,2.5641025641025643,0.003375,2.203076923076923,1.0138067061143985
-120.35,38.04,16.0,1499.0,326.0,733.0,286.0,2.5729,118800.0,3,5.241258741258742,0.21747831887925284,2.562937062937063,0.0035100954979536154,2.0450204638472034,1.1398601398601398
-122.64,38.71,20.0,531.0,126.0,231.0,96.0,2.625,89600.0,3,5.53125,0.23728813559322035,2.40625,0.011363636363636364,2.2987012987012987,1.3125
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,409300.0,4,5.73015873015873,0.18905817174515235,2.3452380952380953,0.00509771573604061,2.44331641285956,1.0833333333333333
-118.35,33.91,26.0,2159.0,523.0,1331.0,520.0,3.87,264500.0,2,4.151923076923077,0.24224177860120427,2.5596153846153844,0.002907588279489106,1.6220886551465064,1.0057692307692307
-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,50000.0,3,4.459915611814346,0.23935666982024598,4.324894514767933,0.0006036585365853658,1.031219512195122,1.0675105485232068
-119.18,34.19,36.0,4519.0,1081.0,4818.0,1061.0,2.8561,179100.0,4,4.259189443920829,0.2392122150918345,4.5409990574929315,0.0005927978414279785,0.9379410543794106,1.0188501413760602
-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95,219000.0,1,6.060869565217391,0.1599713055954089,2.369565217391304,0.007247706422018349,2.5577981651376147,0.9695652173913043
-119.63,36.33,14.0,2928.0,600.0,1633.0,559.0,1.8385,67500.0,3,5.237924865831842,0.20491803278688525,2.92128801431127,0.0011258420085731781,1.7930189834660135,1.073345259391771
-122.07,37.93,45.0,1544.0,244.0,614.0,238.0,5.0255,226000.0,1,6.487394957983193,0.15803108808290156,2.5798319327731094,0.00818485342019544,2.514657980456026,1.0252100840336134
-121.02,37.61,33.0,1469.0,370.0,1318.0,349.0,1.7104,59000.0,3,4.2091690544412605,0.2518720217835262,3.7765042979942693,0.0012977238239757207,1.114567526555387,1.0601719197707737
-117.89,34.1,27.0,3341.0,728.0,1762.0,679.0,2.9437,180400.0,2,4.920471281296024,0.2178988326848249,2.5949926362297497,0.0016706583427922815,1.8961407491486946,1.0721649484536082
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,106900.0,3,4.961605584642234,0.21209989447766445,2.6474694589877834,0.0017572841133816743,1.8740936058009228,1.0523560209424083
